RouteID,RouteName,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,RouteLength,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,DailyRides,WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership
10003,3.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,3.3,15.3,12.0,15.99,12.38,2.0,12.0,100.7,608.0,50.7,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,שישי - 06:00-08:59
10003,3.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,3.3,14.3,12.0,12.67,15.63,2.0,12.0,95.6,568.0,47.3,0.0,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
10006,6.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,8.4,2.3,21.0,10.7,47.1,2.0,10.0,33.6,190.1,19.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
10006,6.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,12.3,0.6,34.0,14.73,50.1,19.0,107.0,150.0,848.0,7.9,0.0,0.0,11.9,10.9,13.8,4.1,2.0,0.0,0.3,8.9,9.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10006,6.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,8.4,0.6,21.0,13.68,36.84,2.0,10.0,6.1,50.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,שישי - 06:00-08:59
10006,6.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,12.3,0.7,34.0,17.15,43.03,19.0,107.0,165.2,943.1,8.8,0.0,0.1,11.6,15.7,13.1,4.6,2.5,0.0,0.0,9.8,12.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 09:00-11:59
10007,7.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,4.7,1.6,8.0,23.73,11.88,11.0,61.0,90.1,474.4,7.8,0.0,0.7,11.2,0.0,4.8,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
10007,7.0,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,3.7,1.6,8.0,12.72,17.45,11.0,62.0,62.2,366.5,5.9,0.0,0.0,0.0,0.0,6.0,10.2,3.6,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 15:00-18:59
10007,7.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,4.7,2.6,8.0,15.76,17.89,11.0,61.0,140.0,741.3,12.2,0.0,3.3,17.9,0.0,3.7,3.8,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
10007,7.0,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,3.7,1.8,8.0,12.39,17.92,11.0,62.0,67.2,408.3,6.6,0.0,0.0,0.0,0.0,4.5,10.4,4.1,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 15:00-18:59
10008,8.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,5.9,9.0,22.0,17.71,19.99,2.0,12.0,91.2,552.4,46.0,0.0,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,שישי - 06:00-08:59
10008,8.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,5.9,5.4,20.0,18.14,19.51,3.0,17.0,101.9,536.9,31.6,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,27.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10008,8.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,5.9,8.8,22.0,13.7,25.84,2.0,12.0,94.8,537.0,44.8,0.0,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 06:00-08:59
10008,8.0,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,5.9,5.5,20.0,14.42,24.55,3.0,17.0,101.9,543.6,32.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,29.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10010,10.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.2,1.6,36.0,11.44,53.5,32.0,179.0,524.7,2926.4,16.3,0.0,0.0,8.4,19.3,33.1,12.8,9.3,0.0,0.0,9.9,20.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,ימי חול - 12:00-14:59
10010,10.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.2,1.9,36.0,16.05,38.13,32.0,178.0,598.2,3375.4,19.0,0.0,0.0,12.4,22.1,33.4,14.5,12.3,0.0,0.0,9.8,29.4,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,ימי חול - 12:00-14:59
10012,12.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית מוצקין,עירוני,מקומי מאסף,סדיר,17.0,2.0,48.0,17.97,56.76,76.0,433.0,2667.0,14824.6,34.2,0.0,5.0,40.5,37.3,61.2,26.4,17.9,0.0,7.9,30.3,36.4,45.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,15.2,15.2,ימי חול - 12:00-14:59
10012,12.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית ביאליק,עירוני,מקומי מאסף,סדיר,16.9,2.0,46.0,19.96,50.8,75.0,428.0,2520.0,14092.7,32.9,0.0,6.8,30.0,39.2,58.2,27.5,16.3,0.0,10.0,24.4,42.2,46.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,16.2,13.2,ימי חול - 12:00-14:59
10012,12.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית מוצקין,עירוני,מקומי מאסף,סדיר,17.0,2.3,48.0,19.34,52.74,76.0,433.0,3038.3,17064.3,39.4,0.0,5.9,45.3,44.1,65.1,29.1,26.9,0.0,9.0,36.0,47.4,56.5,9.7,0.0,0.0,0.0,0.0,0.0,0.0,14.8,21.5,ימי חול - 12:00-14:59
10012,12.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית ביאליק,עירוני,מקומי מאסף,סדיר,16.9,2.3,46.0,22.85,44.38,75.0,428.0,2904.4,16291.5,38.1,0.0,6.9,30.8,47.3,62.5,33.1,27.2,0.0,6.6,30.0,47.2,54.9,10.8,0.0,0.0,0.0,0.0,0.0,0.0,12.9,21.4,ימי חול - 12:00-14:59
10013,13.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית ים,עירוני,מקומי מאסף,סדיר,18.4,2.0,60.0,14.72,75.0,67.0,387.0,2565.9,14276.2,36.9,0.0,7.2,35.6,45.4,74.1,28.5,20.0,0.0,6.2,27.0,33.9,47.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,20.1,ימי חול - 12:00-14:59
10013,13.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית מוצקין,עירוני,מקומי מאסף,סדיר,18.7,1.2,59.0,19.71,56.93,67.0,386.0,1480.3,8363.2,21.7,0.0,6.9,22.1,25.0,38.1,17.1,12.0,0.0,6.4,19.4,23.9,32.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,15.5,8.2,ימי חול - 12:00-14:59
10013,13.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית ים,עירוני,מקומי מאסף,סדיר,18.4,2.0,60.0,19.14,57.68,67.0,387.0,2525.8,14011.7,36.2,0.0,10.6,33.1,44.0,66.3,29.1,26.9,0.0,7.2,23.1,34.8,44.5,10.1,0.0,0.0,0.0,0.0,0.0,0.0,6.8,21.0,ימי חול - 12:00-14:59
10013,13.0,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ים,קרית מוצקין,עירוני,מקומי מאסף,סדיר,18.7,1.8,59.0,22.56,49.73,67.0,386.0,2275.2,12782.5,33.1,0.0,13.4,31.3,43.8,52.6,26.2,22.0,0.0,8.8,27.5,30.9,46.4,10.7,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,ימי חול - 12:00-14:59
10014,14.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,19.5,0.4,66.0,26.33,44.44,0.0,3.0,0.1,26.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,שבת - 19:00-23:59
10014,14.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,30.8,1.4,101.0,19.75,93.57,0.0,17.0,0.4,663.9,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,65.3,30.4,34.2,שבת - 12:00-14:59
10014,14.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,19.5,1.0,66.0,29.75,39.33,0.0,3.0,1.5,61.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,שבת - 19:00-23:59
10014,14.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,30.8,2.0,101.0,21.76,84.93,0.0,17.0,0.0,908.3,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,80.2,38.6,60.5,שבת - 12:00-14:59
10016,16.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,17.5,1.8,37.0,15.68,66.96,46.0,252.0,1471.9,7972.4,31.6,0.0,2.7,26.8,30.8,55.9,25.1,25.1,0.0,1.1,18.1,34.7,42.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10016,16.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,15.8,1.4,32.0,17.83,53.17,48.0,266.0,1111.1,6031.4,22.7,0.0,9.4,24.2,26.4,33.9,18.1,17.5,0.0,9.3,12.7,18.0,31.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10016,16.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,17.5,2.3,37.0,20.08,52.29,46.0,252.0,1914.5,10307.6,40.9,0.0,0.7,30.3,43.2,69.5,31.9,38.8,0.0,2.3,18.7,46.1,47.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10016,16.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,15.8,1.7,32.0,17.7,53.56,48.0,266.0,1325.3,7216.5,27.1,0.0,10.7,27.9,29.9,39.0,23.5,23.4,0.0,10.0,16.7,21.1,39.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,שישי - 12:00-14:59
10017,17.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,22.6,1.5,59.0,21.07,64.36,55.0,309.0,1982.7,10747.8,34.8,0.0,11.6,35.6,39.0,48.4,25.1,44.6,0.0,3.7,16.3,25.7,35.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10017,17.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,20.5,1.6,51.0,22.87,53.78,66.0,360.0,2114.5,11245.8,31.2,0.0,12.8,30.2,33.4,51.0,23.3,0.0,0.0,9.4,19.1,24.4,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10017,17.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,22.6,1.8,59.0,22.7,59.74,55.0,309.0,2269.0,12400.6,40.1,0.0,15.7,38.1,46.6,51.3,31.4,63.0,0.0,3.5,19.5,33.7,43.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 19:00-23:59
10017,17.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,20.5,1.8,51.0,22.35,55.03,66.0,360.0,2337.4,12604.6,35.0,0.0,14.4,32.4,39.5,53.1,28.0,0.0,0.0,12.6,27.2,30.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10018,18.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,13.9,1.7,47.0,18.0,46.33,71.0,420.0,1696.6,9959.8,23.7,0.0,6.9,18.5,29.3,43.6,17.6,17.6,0.0,6.8,16.1,29.4,40.4,9.2,0.0,0.0,0.0,0.0,4.0,34.3,13.6,17.3,ימי חול - 12:00-14:59
10018,18.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,13.0,2.6,37.0,13.76,56.69,74.0,439.0,2575.4,14934.8,34.0,0.0,13.5,32.9,46.2,55.8,23.4,27.4,0.0,10.4,27.2,39.9,52.0,9.5,0.0,0.0,0.0,0.0,30.4,37.2,15.8,18.0,ימי חול - 12:00-14:59
10018,18.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,13.9,2.4,47.0,18.36,45.42,71.0,420.0,2443.5,14230.1,33.9,0.0,8.5,26.5,43.7,58.5,25.4,29.8,0.0,7.4,24.7,42.6,48.4,17.4,0.0,0.0,0.0,0.0,10.9,38.6,17.6,25.5,ימי חול - 12:00-14:59
10018,18.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,13.0,2.6,37.0,17.78,43.87,74.0,439.0,2542.3,14902.2,33.9,0.0,14.0,32.8,44.8,53.9,23.4,28.2,0.0,11.9,29.9,39.4,58.2,1.1,0.0,0.0,0.0,0.0,36.0,44.9,19.1,17.2,שישי - 12:00-14:59
10019,19.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.4,2.1,52.0,18.6,33.55,74.0,417.0,1746.9,9851.8,23.6,0.0,0.0,23.1,22.5,42.3,13.4,20.5,0.0,0.0,20.1,25.7,27.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,28.7,18.3,ימי חול - 12:00-14:59
10019,19.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,3.1,46.0,14.37,43.84,72.0,400.0,2553.8,13960.7,34.9,0.0,0.0,23.4,38.1,57.7,28.1,27.5,0.0,0.0,20.3,34.8,45.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,18.8,15.6,ימי חול - 12:00-14:59
10019,19.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.4,2.5,52.0,17.28,36.11,74.0,417.0,2063.4,11784.4,28.3,0.0,0.0,23.8,29.6,45.3,16.2,28.6,0.0,0.0,31.4,31.9,35.2,16.4,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.6,ימי חול - 12:00-14:59
10019,19.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,2.9,46.0,15.31,41.15,72.0,400.0,2348.6,12995.9,32.5,0.0,0.0,21.8,32.6,48.2,25.5,37.5,0.0,0.0,21.8,36.7,43.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,18.8,20.1,ימי חול - 12:00-14:59
10020,20.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,20.1,1.8,86.0,20.5,58.83,60.0,340.0,2152.8,11960.2,35.2,0.0,9.2,36.4,40.4,71.0,25.4,16.2,0.0,8.2,25.4,36.0,41.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10020,20.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,20.1,1.7,86.0,20.84,57.87,60.0,340.0,2144.9,11929.8,35.1,0.0,8.8,33.9,46.1,67.2,24.7,18.7,0.0,9.6,24.4,37.5,40.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10021,21.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.6,0.9,35.0,20.95,30.36,2.0,10.0,19.4,97.0,9.7,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 04:00-05:59
10021,21.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.6,0.9,35.0,21.28,29.89,2.0,10.0,19.1,95.5,9.6,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 04:00-05:59
10023,23.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,0.8,34.0,19.49,32.32,0.0,9.0,0.0,76.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,11.0,0.0,0.0,שבת - 12:00-14:59
10023,23.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,2.0,34.0,15.33,41.1,0.0,9.0,0.0,188.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,28.8,7.6,0.0,שבת - 12:00-14:59
10023,23.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,1.0,34.0,19.28,32.68,0.0,9.0,0.0,97.3,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,15.1,0.0,0.0,שבת - 12:00-14:59
10023,23.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,10.5,1.8,34.0,15.88,39.67,0.0,9.0,0.0,165.1,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,21.2,7.3,0.0,שבת - 12:00-14:59
10024,24.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,26.6,1.5,67.0,20.11,79.36,49.0,276.0,1983.4,10891.0,39.5,0.0,9.7,34.6,44.0,61.1,29.5,37.5,0.0,5.4,24.9,35.7,44.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10024,24.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,22.9,1.5,59.0,20.96,65.55,53.0,296.0,1862.1,10191.5,34.4,0.0,6.5,32.9,35.6,60.8,24.2,22.7,0.0,4.2,19.1,33.7,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10024,24.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,26.6,1.7,67.0,19.96,79.96,49.0,276.0,2284.0,12634.2,45.8,0.0,9.7,40.3,51.8,62.9,36.8,66.4,0.0,5.4,33.2,46.5,49.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 19:00-23:59
10024,24.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,22.9,1.7,59.0,20.43,67.25,53.0,296.0,2150.0,11757.9,39.7,0.0,8.1,37.3,45.6,63.9,29.2,32.1,0.0,5.5,22.1,39.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ימי חול - 12:00-14:59
10025,25.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,8.5,1.5,33.0,18.81,27.11,64.0,385.0,810.3,4738.7,12.3,0.0,2.0,11.1,12.5,24.5,10.9,6.3,0.0,3.2,9.4,14.9,22.4,0.0,0.0,0.0,0.0,7.7,7.6,14.0,7.2,2.3,ימי חול - 12:00-14:59
10025,25.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,8.7,1.5,32.0,16.79,31.09,64.0,383.0,835.6,5075.8,13.3,0.0,3.1,14.9,15.6,22.9,9.0,4.5,0.0,3.9,13.8,16.7,22.5,0.0,0.0,0.0,0.0,0.0,15.2,23.4,8.5,5.7,שבת - 12:00-14:59
10025,25.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,8.5,1.5,33.0,16.39,31.12,64.0,385.0,790.8,4709.8,12.2,0.0,1.2,10.3,12.7,22.6,10.1,8.9,0.0,3.8,6.7,16.3,25.3,0.0,0.0,0.0,0.0,21.0,11.9,19.1,3.3,4.3,שישי - 12:00-14:59
10025,25.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,8.7,1.7,32.0,14.56,35.85,64.0,383.0,890.1,5463.8,14.3,0.0,3.9,14.4,17.9,21.8,10.4,6.6,0.0,5.8,15.4,23.6,23.2,0.0,0.0,0.0,0.0,0.0,19.5,18.7,8.2,6.7,שישי - 09:00-11:59
10027,27.0,תנופה,שומרון,מרכז,חדרה,מבוא דותן,אזורי,מאסף,סדיר,40.5,0.2,25.0,40.74,59.65,6.0,34.0,49.7,266.9,7.8,0.0,0.0,1.3,8.4,17.0,11.5,5.8,0.0,0.0,2.1,6.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,ימי חול - 12:00-14:59
10027,27.0,תנופה,שומרון,מרכז,מבוא דותן,חדרה,אזורי,מאסף,סדיר,40.0,0.2,23.0,42.49,56.48,6.0,34.0,54.8,298.5,8.8,0.0,0.0,20.4,12.6,10.3,3.0,5.6,0.0,0.0,9.6,4.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,ימי חול - 06:00-08:59
10027,27.0,תנופה,שומרון,מרכז,חדרה,מבוא דותן,אזורי,מאסף,סדיר,40.3,0.2,26.0,40.76,59.32,6.0,34.0,48.6,256.2,7.5,0.0,0.0,1.0,7.6,14.7,13.0,6.2,0.0,0.0,2.8,6.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,ימי חול - 12:00-14:59
10027,27.0,תנופה,שומרון,מרכז,מבוא דותן,חדרה,אזורי,מאסף,סדיר,40.5,0.2,24.0,37.62,64.59,6.0,35.0,41.1,223.1,6.4,0.0,0.0,14.9,9.3,7.5,1.8,5.7,0.0,0.0,5.0,3.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,ימי חול - 06:00-08:59
10028,28.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,18.3,2.4,60.0,18.44,59.54,56.0,321.0,2480.3,14185.7,44.2,0.0,10.0,27.9,48.2,75.5,36.4,29.7,0.0,10.4,27.3,52.8,71.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,36.8,29.3,ימי חול - 12:00-14:59
10028,28.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,18.1,3.2,57.0,14.84,73.18,64.0,364.0,3831.8,21358.3,58.7,0.0,4.9,57.0,62.8,100.2,45.3,44.4,0.0,0.1,40.7,61.7,76.0,9.0,0.0,0.0,0.0,0.0,31.9,0.0,25.6,37.2,ימי חול - 12:00-14:59
10028,28.0,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,25.6,2.0,87.0,18.48,83.12,0.0,9.0,0.0,489.8,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,71.2,38.6,0.0,שבת - 12:00-14:59
